,Unnamed: 0,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,tweet words,links,replies_sentance,Negative words,Positive words,Sentiment Score
648,41,"Next time you experience a missed connection b/w @SFBART, @Caltrain, @sfmta_muni, etc, channel your frustration into action by donating to our campaign. Your donation will enable us to continue fighting for a future where there aren't bars b/w platforms.

https://t.co/3bClimzznk ",2019-12-03 05:23:00,2198.0,38.0,0.0172884440400363,5.0,"[['@SFBART,'], ['@Caltrain,'], ['@sfmta_muni,']]",11.0,7.0,13.0,"['3b', 'a', 'ab', 'able', 'ac', 'act', 'ain', 'al', 'am', 'an', 'ar', 'are', 'aren', ""aren't"", 'at', 'b', 'ba', 'bc', 'bl', 'by', 'c', 'ca', 'ce', 'ch', 'cl', 'co', 'con', 'ct', 'd', 'do', 'don', 'e', 'ec', 'ed', 'el', 'en', 'er', 'et', 'etc', 'ex', 'f', 'fi', 'fo', 'for', 'fr', 'fu', 'g', 'h', 'he', 'her', 'here', 'http', 'i', 'ie', 'ig', 'il', 'im', 'in', 'into', 'io', 'is', 'k', 'l', 'la', 'le', 'll', 'll', 'lt', 'm', 'me', 'miss', 'ms', 'mt', 'mu', 'n', 'na', 'nc', 'ne', 'next', 'ng', 'ni', 'nn', 'nt', 'o', 'on', 'or', 'ou', 'our', 'p', 'pe', 'per', 'pl', 'ps', 'r', 'ra', 're', 'ri', 'rm', 'rs', 'rt', 'ru', 's', 'se', 'sf', 'ss', 'st', 't', 'tc', 'tf', 'th', 'the', 'there', 'ti', 'to', 'tp', 'tr', 'tt', 'u', 'ue', 'un', 'ur', 'us', 'ut', 'w', 'where', 'wi', 'will', 'x', 'xt', 'y', 'you', 'your', 'z', 'zz']",https://t.co/3bClimzznk,"['Next', 'time', 'you', 'experience', 'a', 'missed', 'connection', 'b/w', '@SFBART,', '@Caltrain,', '@sfmta_muni,', 'etc,', 'channel', 'your', 'frustration', 'into', 'action', 'by', 'donating', 'to', 'our', 'campaign.', 'Your', 'donation', 'will', 'enable', 'us', 'to', 'continue', 'fighting', 'for', 'a', 'future', 'where', 'there', ""aren't"", 'bars', 'b/w', 'platforms.\n\nhttps://t.co/3bClimzznk', '']","['fight', 'frustration', 'ill', 'in', 'miss', 'missed', 'rust', 'the']","['able', 'action', 'art', 'campaign', 'connect', 'connection', 'donation', 'enable', 'for', 'in', 'miss', 'next', 'on', 'the', 'will', 'yo', 'you']",16.97142857142857
649,42,"[7/7] To thank our donors, we've set up the ultimate transit nerd merch collaboration: 
🔥@seamlessbayarea + @transitsupply 🔥

Donate to our campaign and get exclusive swag! Be a part of the movement, because our 27 agencies are #bettertogether https://t.co/sugt3V6alr ",2019-12-02 04:31:00,3929.0,230.0,0.0585390684652583,10.0,"[['@seamlessbayarea'], ['@transitsupply']]",20.0,24.0,1.0,"['a', 'ab', 'ag', 'al', 'am', 'an', 'and', 'ar', 'are', 'at', 'au', 'ay', 'b', 'ba', 'be', 'because', 'better', 'c', 'ca', 'cause', 'ch', 'ci', 'cl', 'co', 'd', 'do', 'don', 'e', 'ea', 'ec', 'em', 'en', 'er', 'es', 'et', 'ex', 'f', 'g', 'ge', 'get', 'h', 'he', 'her', 'http', 'i', 'ie', 'ig', 'im', 'io', 'it', 'its', 'iv', 'k', 'l', 'la', 'le', 'les', 'less', 'll', 'll', 'lr', 'lt', 'm', 'ma', 'me', 'ml', 'mo', 'move', 'n', 'na', 'nc', 'nd', 'ne', 'no', 'nor', 'ns', 'nt', 'o', 'of', 'og', 'ol', 'on', 'or', 'ou', 'our', 'p', 'par', 'part', 'pl', 'pp', 'ps', 'r', 'ra', 'ran', 'rc', 'rd', 're', 'rs', 'rt', 's', 'se', 'si', 'ss', 'sup', 't', 't3', 'te', 'th', 'than', 'thank', 'the', 'ti', 'to', 'together', 'tp', 'tr', 'ts', 'tt', 'u', 'up', 'ur', 'us', 'use', 'v', 've', 've', 'w', 'wa', 'we', ""we've"", 'x', 'y']",https://t.co/sugt3V6alr,"['[7/7]', 'To', 'thank', 'our', 'donors,', ""we've"", 'set', 'up', 'the', 'ultimate', 'transit', 'nerd', 'merch', 'collaboration:', '\n🔥@seamlessbayarea', '+', '@transitsupply', '🔥\n\nDonate', 'to', 'our', 'campaign', 'and', 'get', 'exclusive', 'swag!', 'Be', 'a', 'part', 'of', 'the', 'movement,', 'because', 'our', '27', 'agencies', 'are', '#bettertogether', 'https://t.co/sugt3V6alr', '']","['no', 'the']","['art', 'bet', 'better', 'campaign', 'cause', 'collaboration', 'donate', 'exclusive', 'mate', 'move', 'of', 'on', 'ora', 'seamless', 'set', 'sup', 'supply', 'swag', 'thank', 'the', 'together', 'ultimate', 'up', 'use', 'wag', 'yare']",25.992537313432837
650,43,"[6/x] So...We’re launching a crowdfunding fundraiser campaign, and are relying on you all to help us raise $25k! Your donation -- big or small -- is critical to supporting the fight to fixing our broken public transit system.

💲➡️https://t.co/PAdRM3S8e0 ⬅️💲 ",2019-12-02 04:31:00,1249.0,49.0,0.0392313851080864,2.0,[],5.0,5.0,36.0,"['a', 'ad', 'al', 'all', 'am', 'an', 'and', 'ar', 'are', 'at', 'au', 'b', 'bi', 'bl', 'br', 'c', 'ca', 'ch', 'co', 'cr', 'd', 'df', 'di', 'do', 'don', 'dr', 'e', 'el', 'em', 'en', 'er', 'f', 'fi', 'fix', 'fu', 'g', 'h', 'he', 'help', 'hi', 'http', 'i', 'ic', 'ig', 'in', 'io', 'is', 'it', 'ix', 'k', 'ke', 'l', 'la', 'll', 'll', 'm', 'ma', 'n', 'na', 'nc', 'nd', 'ng', 'ns', 'o', 'ok', 'on', 'or', 'ou', 'our', 'ow', 'p', 'po', 'pp', 'ps', 'pu', 'r', 'ra', 'ran', 're', 'ri', 'rm', 'ro', 'rt', 's', 'se', 'si', 'sm', 'so', 'st', 'sup', 'sy', 'system', 't', 'te', 'th', 'the', 'ti', 'to', 'tp', 'tr', 'tt', 'u', 'un', 'up', 'ur', 'us', 'w', 'we', 'x', 'xi', 'y', 'you', 'your', 'ys']","https://t.co/PAdRM3S8e0, ⬅️💲","['[6/x]', 'So...We’re', 'launching', 'a', 'crowdfunding', 'fundraiser', 'campaign,', 'and', 'are', 'relying', 'on', 'you', 'all', 'to', 'help', 'us', 'raise', '$25k!', 'Your', 'donation', '--', 'big', 'or', 'small', '--', 'is', 'critical', 'to', 'supporting', 'the', 'fight', 'to', 'fixing', 'our', 'broken', 'public', 'transit', 'system.\n\n💲➡️https://t.co/PAdRM3S8e0', '⬅️💲', '']","['broke', 'broken', 'critic', 'critical', 'ding', 'fight', 'in', 'lying', 'the']","['all', 'big', 'campaign', 'crowd', 'donation', 'fun', 'fundraiser', 'help', 'in', 'ok', 'on', 'sup', 'support', 'supporting', 'the', 'up', 'yo', 'you']",17.96511627906977
651,44,"[5/x] Our team is working like crazy to build on the momentum and make the most of these opportunities, and all those uncoordinated transit fares add up! 

We need to raise $25k to ensure we can bring our proposals to reform Bay Area transit across the finish line. ",2019-12-02 04:31:00,661.0,5.0,0.0075642965204236,0.0,[],4.0,0.0,0.0,"['a', 'ac', 'across', 'ad', 'al', 'all', 'am', 'an', 'and', 'ar', 'are', 'at', 'ay', 'az', 'b', 'ba', 'br', 'bu', 'c', 'ca', 'can', 'co', 'cr', 'd', 'dd', 'di', 'e', 'ea', 'ed', 'ee', 'ef', 'en', 'es', 'f', 'fa', 'far', 'fi', 'fo', 'for', 'g', 'h', 'he', 'hes', 'ho', 'i', 'ie', 'il', 'in', 'is', 'it', 'k', 'ke', 'l', 'like', 'line', 'll', 'll', 'ls', 'm', 'ma', 'make', 'me', 'mo', 'most', 'n', 'na', 'nc', 'nd', 'ne', 'need', 'ng', 'ni', 'ns', 'nt', 'o', 'of', 'om', 'on', 'oo', 'op', 'or', 'ord', 'os', 'ou', 'our', 'p', 'po', 'pp', 'pr', 'r', 'ra', 'ran', 'rd', 're', 'ref', 'ri', 'rm', 'ro', 'rt', 's', 'sa', 'se', 'si', 'ss', 'st', 'sure', 't', 'te', 'th', 'the', 'these', 'those', 'ti', 'to', 'tr', 'u', 'ui', 'um', 'un', 'up', 'ur', 'w', 'we', 'wo', 'x', 'y', 'z']",,"['[5/x]', 'Our', 'team', 'is', 'working', 'like', 'crazy', 'to', 'build', 'on', 'the', 'momentum', 'and', 'make', 'the', 'most', 'of', 'these', 'opportunities,', 'and', 'all', 'those', 'uncoordinated', 'transit', 'fares', 'add', 'up!', '\n\nWe', 'need', 'to', 'raise', '$25k', 'to', 'ensure', 'we', 'can', 'bring', 'our', 'proposals', 'to', 'reform', 'Bay', 'Area', 'transit', 'across', 'the', 'finish', 'line.', '']","['crazy', 'in', 'the']","['add', 'all', 'build', 'can', 'ensure', 'fare', 'for', 'in', 'like', 'make', 'most', 'need', 'of', 'on', 'opportunities', 'pro', 'reform', 'sure', 'team', 'the', 'up', 'work']",21.98872180451128
652,45,"[4/x] 3. And in October, @MTCBATA  finally approved funding and released an RFP for a Regional Fare Integration and Coordination Study - a first, critical step to implementing a fairer, more equitable transit fare structure! ",2019-12-02 04:31:00,578.0,4.0,0.0069204152249134,0.0,[['@MTCBATA']],3.0,0.0,0.0,"['a', 'ab', 'able', 'al', 'all', 'an', 'and', 'ap', 'ar', 'are', 'as', 'at', 'b', 'ba', 'be', 'bl', 'c', 'ca', 'co', 'cr', 'ct', 'd', 'di', 'dy', 'e', 'ea', 'ed', 'eg', 'el', 'em', 'en', 'ep', 'eq', 'er', 'f', 'fa', 'far', 'fi', 'first', 'fo', 'for', 'fu', 'g', 'gi', 'gr', 'i', 'ic', 'im', 'in', 'io', 'ir', 'it', 'l', 'le', 'll', 'll', 'm', 'me', 'mo', 'more', 'mt', 'n', 'na', 'nd', 'ng', 'ns', 'nt', 'o', 'ob', 'oc', 'on', 'oo', 'or', 'ord', 'p', 'pl', 'pp', 'pr', 'q', 'qu', 'r', 'ra', 'ran', 'rd', 're', 'rf', 'ri', 'ro', 'rs', 'ru', 's', 'se', 'si', 'st', 't', 'tc', 'te', 'ti', 'to', 'tr', 'u', 'ui', 'un', 'ur', 'v', 've', 've', 'x', 'y']",,"['[4/x]', '3.', 'And', 'in', 'October,', '@MTCBATA', '', 'finally', 'approved', 'funding', 'and', 'released', 'an', 'RFP', 'for', 'a', 'Regional', 'Fare', 'Integration', 'and', 'Coordination', 'Study', '-', 'a', 'first,', 'critical', 'step', 'to', 'implementing', 'a', 'fairer,', 'more', 'equitable', 'transit', 'fare', 'structure!', '']","['critic', 'critical', 'ding', 'in', 'ire', 'quit']","['able', 'all', 'approve', 'as', 'ease', 'eased', 'equitable', 'fair', 'fare', 'first', 'for', 'fun', 'in', 'more', 'on', 'pro', 'qui', 'release', 'stud', 'study']",19.973333333333333
653,46,"[3/x] 2. An increasing number of organizations, cities, and individuals have signed on to the Seamless Transit Principles, calling on our elected representatives to prioritize reforms to create a seamless transit system. ",2019-12-02 04:31:00,503.0,5.0,0.0099403578528827,0.0,[],3.0,1.0,0.0,"['a', 'al', 'all', 'am', 'an', 'and', 'as', 'at', 'av', 'b', 'be', 'c', 'ca', 'call', 'ci', 'cit', 'cr', 'ct', 'd', 'di', 'du', 'e', 'ea', 'ec', 'ed', 'ef', 'el', 'em', 'en', 'ep', 'er', 'es', 'f', 'fo', 'for', 'g', 'ga', 'h', 'have', 'he', 'i', 'id', 'ie', 'ig', 'in', 'inc', 'io', 'ip', 'it', 'iv', 'iz', 'l', 'le', 'les', 'less', 'll', 'll', 'ls', 'm', 'ml', 'ms', 'n', 'nc', 'nd', 'ne', 'ng', 'ni', 'ns', 'nt', 'o', 'of', 'on', 'or', 'ou', 'our', 'p', 'pl', 'pr', 'present', 'r', 'ra', 'ran', 're', 'ref', 'ri', 'rm', 's', 'se', 'sent', 'si', 'ss', 'st', 'sy', 'system', 't', 'te', 'th', 'the', 'ti', 'to', 'tr', 'u', 'um', 'ur', 'v', 've', 've', 'x', 'y', 'ys', 'z']",,"['[3/x]', '2.', 'An', 'increasing', 'number', 'of', 'organizations,', 'cities,', 'and', 'individuals', 'have', 'signed', 'on', 'to', 'the', 'Seamless', 'Transit', 'Principles,', 'calling', 'on', 'our', 'elected', 'representatives', 'to', 'prioritize', 'reforms', 'to', 'create', 'a', 'seamless', 'transit', 'system.', '']","['in', 'numb', 'resent', 'sin', 'the']","['all', 'as', 'create', 'for', 'have', 'in', 'individual', 'number', 'of', 'on', 'present', 'principle', 'prior', 'reform', 'reforms', 'represent', 'seamless', 'the']",17.97737556561086
654,47,[2/x] 1. Our proposal to establish a Transportation Network Manager for the Bay Area in connection with a major regional funding measure in 2020 is gaining momentum and supporters from across the region. ,2019-12-02 04:31:00,537.0,4.0,0.0074487895716946,0.0,[],3.0,0.0,0.0,"['a', 'ab', 'ac', 'across', 'ag', 'ain', 'aj', 'al', 'an', 'and', 'ar', 'are', 'as', 'at', 'ay', 'b', 'ba', 'bl', 'c', 'co', 'con', 'cr', 'ct', 'd', 'di', 'e', 'ea', 'ec', 'eg', 'en', 'er', 'es', 'est', 'et', 'f', 'fo', 'for', 'fr', 'from', 'fu', 'g', 'ga', 'ge', 'gi', 'h', 'he', 'i', 'in', 'io', 'is', 'it', 'j', 'k', 'l', 'm', 'ma', 'me', 'mo', 'n', 'na', 'nd', 'ne', 'ng', 'ni', 'nn', 'ns', 'nt', 'o', 'om', 'on', 'op', 'or', 'os', 'ou', 'our', 'p', 'po', 'pp', 'pr', 'r', 'ra', 'ran', 're', 'ro', 'rs', 'rt', 's', 'sa', 'sp', 'ss', 'st', 'sup', 'sure', 't', 'te', 'th', 'the', 'ti', 'to', 'tr', 'two', 'u', 'um', 'un', 'up', 'ur', 'w', 'wi', 'with', 'wo', 'x', 'y']",,"['[2/x]', '1.', 'Our', 'proposal', 'to', 'establish', 'a', 'Transportation', 'Network', 'Manager', 'for', 'the', 'Bay', 'Area', 'in', 'connection', 'with', 'a', 'major', 'regional', 'funding', 'measure', 'in', '2020', 'is', 'gaining', 'momentum', 'and', 'supporters', 'from', 'across', 'the', 'region.', '']","['ding', 'in', 'nag', 'stab', 'the']","['as', 'connect', 'connection', 'establish', 'for', 'fun', 'gain', 'in', 'major', 'manage', 'on', 'pro', 'sport', 'stablish', 'sup', 'support', 'supporter', 'sure', 'the', 'up', 'wit', 'with', 'work']",22.975490196078432
655,48,[1/x] 2019 has been a big year for @seamlessbayarea and the fight for better transit in the Bay Area! Here’s a recap of some of our latest accomplishments: ,2019-12-02 04:31:00,1816.0,30.0,0.0165198237885462,2.0,[['@seamlessbayarea']],4.0,8.0,0.0,"['a', 'ac', 'am', 'an', 'and', 'ap', 'ar', 'are', 'as', 'at', 'ay', 'b', 'ba', 'be', 'been', 'better', 'bi', 'c', 'ca', 'cc', 'co', 'com', 'd', 'e', 'ea', 'ec', 'ee', 'en', 'er', 'es', 'est', 'et', 'f', 'fi', 'fo', 'for', 'g', 'h', 'has', 'he', 'her', 'here', 'i', 'ig', 'in', 'is', 'it', 'l', 'la', 'le', 'les', 'less', 'm', 'me', 'ml', 'n', 'nd', 'ns', 'nt', 'o', 'of', 'om', 'or', 'ou', 'our', 'p', 'pl', 'r', 'ra', 'ran', 're', 's', 'se', 'si', 'so', 'some', 'ss', 'st', 't', 'te', 'th', 'the', 'tr', 'ts', 'tt', 'u', 'ur', 'x', 'y']",,"['[1/x]', '2019', 'has', 'been', 'a', 'big', 'year', 'for', '@seamlessbayarea', 'and', 'the', 'fight', 'for', 'better', 'transit', 'in', 'the', 'Bay', 'Area!', 'Here’s', 'a', 'recap', 'of', 'some', 'of', 'our', 'latest', 'accomplishments:', '']","['fight', 'in', 'the']","['accomplish', 'as', 'bet', 'better', 'big', 'ear', 'for', 'in', 'of', 'seamless', 'the', 'yare', 'yea']",12.98076923076923
656,0,"@GenesisCali @TransForm_Alert @monicamallon @publicadvocates @Urban_Habitat 💯Yes! Free transit for youth is a good idea - studies have shown that it can help build ridership equitably and life long transit riders! Also, it supports families decisions to use transit instead of driving. Funding it should be a priority. ",2022-07-28 21:03:00,36.0,1.0,0.0277777777777777,0.0,"[['@GenesisCali'], ['@TransForm_Alert'], ['@monicamallon'], ['@publicadvocates'], ['@Urban_Habitat']]",0.0,0.0,0.0,"['a', 'ab', 'ad', 'al', 'all', 'also', 'am', 'an', 'and', 'at', 'av', 'b', 'ba', 'be', 'bi', 'bl', 'bu', 'c', 'ca', 'can', 'ci', 'd', 'de', 'di', 'dr', 'e', 'ea', 'ec', 'ee', 'el', 'en', 'eq', 'er', 'es', 'f', 'fa', 'fo', 'for', 'fr', 'fu', 'g', 'ge', 'go', 'h', 'have', 'he', 'help', 'hi', 'ho', 'how', 'i', 'ic', 'id', 'ie', 'if', 'il', 'in', 'instead', 'io', 'ip', 'is', 'it', 'iv', 'l', 'le', 'll', 'll', 'lo', 'ls', 'm', 'ma', 'mo', 'n', 'nd', 'ne', 'ng', 'ni', 'ns', 'o', 'oc', 'od', 'of', 'on', 'oo', 'or', 'ou', 'out', 'ow', 'own', 'p', 'po', 'pp', 'pr', 'pu', 'q', 'qu', 'r', 'ra', 'ran', 're', 'ri', 'rm', 'rs', 'rt', 's', 'sc', 'se', 'sf', 'should', 'show', 'shown', 'si', 'so', 'st', 'sup', 't', 'te', 'th', 'that', 'to', 'tr', 'ts', 'u', 'ui', 'un', 'up', 'ur', 'us', 'use', 'ut', 'v', 've', 've', 'vo', 'w', 'y', 'yes', 'you']",,"['@GenesisCali', '@TransForm_Alert', '@monicamallon', '@publicadvocates', '@Urban_Habitat', '💯Yes!', 'Free', 'transit', 'for', 'youth', 'is', 'a', 'good', 'idea', '-', 'studies', 'have', 'shown', 'that', 'it', 'can', 'help', 'build', 'ridership', 'equitably', 'and', 'life', 'long', 'transit', 'riders!', 'Also,', 'it', 'supports', 'families', 'decisions', 'to', 'use', 'transit', 'instead', 'of', 'driving.', 'Funding', 'it', 'should', 'be', 'a', 'priority.', '']","['die', 'dies', 'ding', 'in', 'lie', 'lies', 'quit']","['alert', 'all', 'build', 'can', 'driving', 'for', 'free', 'fun', 'go', 'good', 'have', 'help', 'hip', 'how', 'idea', 'in', 'life', 'of', 'on', 'prior', 'priority', 'qui', 'show', 'stud', 'sup', 'support', 'supports', 'transform', 'up', 'use', 'yes', 'yo', 'you', 'youth']",33.97805642633229
657,1,"📢 In Chicago, a pilot program providing integrated fares and discounted transfers is creating more equitable access to public transit. 

What lessons does this effort hold for the Bay Area's journey toward seamless transit? Read on ⤵️ https://t.co/VATafnX6kA https://t.co/233ig7O2lY ",2022-07-26 19:01:00,1007.0,32.0,0.0317775571002979,2.0,[],13.0,1.0,5.0,"['a', 'ab', 'able', 'ac', 'ad', 'af', 'ag', 'am', 'an', 'and', 'ar', 'are', ""a's"", 'at', 'ay', 'b', 'ba', 'bl', 'c', 'ca', 'cc', 'ce', 'ch', 'co', 'cr', 'd', 'di', 'do', 'does', 'e', 'ea', 'ed', 'ef', 'eg', 'eq', 'er', 'es', 'ey', 'f', 'fa', 'far', 'ff', 'fn', 'fo', 'for', 'g', 'go', 'gr', 'h', 'he', 'hi', 'his', 'ho', 'http', 'i', 'ic', 'id', 'ig', 'il', 'in', 'is', 'it', 'j', 'k', 'l', 'le', 'les', 'less', 'lo', 'm', 'ml', 'mo', 'more', 'n', 'nd', 'ne', 'ng', 'ns', 'nt', 'o', 'og', 'ol', 'old', 'on', 'or', 'ot', 'ou', 'our', 'ow', 'p', 'pi', 'pr', 'ps', 'pu', 'q', 'qu', 'r', 'ra', 'ran', 'rd', 're', 'rn', 'ro', 'rs', 'rt', 's', 'sc', 'se', 'sf', 'si', 'so', 'ss', 't', 'te', 'th', 'the', 'this', 'ti', 'to', 'toward', 'tp', 'tr', 'tt', 'u', 'ui', 'un', 'ur', 'v', 'va', 'w', 'wa', 'what', 'x', 'y']","https://t.co/VATafnX6kA, https://t.co/233ig7O2lY","['📢', 'In', 'Chicago,', 'a', 'pilot', 'program', 'providing', 'integrated', 'fares', 'and', 'discounted', 'transfers', 'is', 'creating', 'more', 'equitable', 'access', 'to', 'public', 'transit.', '\n\nWhat', 'lessons', 'does', 'this', 'effort', 'hold', 'for', 'the', 'Bay', ""Area's"", 'journey', 'toward', 'seamless', 'transit?', 'Read', 'on', '⤵️', 'https://t.co/VATafnX6kA', 'https://t.co/233ig7O2lY', '']","['ding', 'grate', 'in', 'old', 'quit', 'the']","['able', 'chic', 'effort', 'equitable', 'fare', 'for', 'go', 'hold', 'in', 'integrate', 'integrated', 'more', 'on', 'pilot', 'pro', 'qui', 'seamless', 'the']",17.978798586572438
658,2,@willplancal @SFTRU @svtransitusers @chrisarvinsf @DSA_SF @_KennyUong_ @graue @zachlipton @zdeutschgross @alevin @lateefahsimon @JaniceForBART @BevanDufty Also @GenesisCali @Urban_Habitat @transform @ylinstitute @SVILC @ChoiceinAging @TheCILOfficial @BikeEastBay @bikesv @planetacterra ,2022-07-26 05:42:00,154.0,20.0,0.1298701298701298,0.0,"[['@willplancal'], ['@SFTRU'], ['@svtransitusers'], ['@chrisarvinsf'], ['@DSA_SF'], ['@_KennyUong_'], ['@graue'], ['@zachlipton'], ['@zdeutschgross'], ['@alevin'], ['@lateefahsimon'], ['@JaniceForBART'], ['@BevanDufty'], ['@GenesisCali'], ['@Urban_Habitat'], ['@transform'], ['@ylinstitute'], ['@SVILC'], ['@ChoiceinAging'], ['@TheCILOfficial'], ['@BikeEastBay'], ['@bikesv'], ['@planetacterra']]",3.0,1.0,0.0,"['a', 'ab', 'ac', 'act', 'ag', 'ah', 'al', 'also', 'an', 'and', 'ar', 'as', 'at', 'au', 'ay', 'b', 'ba', 'be', 'bi', 'c', 'ca', 'ce', 'ch', 'ci', 'ct', 'd', 'de', 'ds', 'du', 'e', 'ea', 'ec', 'ee', 'ef', 'ei', 'en', 'er', 'es', 'et', 'eu', 'ev', 'f', 'fa', 'ff', 'fi', 'fo', 'for', 'ft', 'g', 'ge', 'gi', 'gr', 'h', 'he', 'ho', 'hr', 'hs', 'i', 'ia', 'ic', 'il', 'im', 'in', 'ip', 'is', 'it', 'j', 'k', 'ke', 'l', 'la', 'lc', 'le', 'll', 'll', 'lo', 'ls', 'm', 'mo', 'n', 'na', 'nc', 'nd', 'ne', 'ng', 'ni', 'nn', 'ns', 'ny', 'o', 'of', 'off', 'oi', 'on', 'or', 'os', 'p', 'pl', 'pt', 'r', 'ra', 'ran', 'ri', 'rm', 'ro', 'rr', 'rs', 'rt', 'ru', 'rv', 's', 'sa', 'sc', 'se', 'sf', 'si', 'so', 'ss', 'st', 't', 'tb', 'te', 'th', 'the', 'ti', 'to', 'tr', 'ts', 'u', 'ue', 'uo', 'ur', 'us', 'use', 'ut', 'v', 'va', 'vt', 'w', 'wi', 'will', 'y', 'yl', 'z']",,"['@willplancal', '@SFTRU', '@svtransitusers', '@chrisarvinsf', '@DSA_SF', '@_KennyUong_', '@graue', '@zachlipton', '@zdeutschgross', '@alevin', '@lateefahsimon', '@JaniceForBART', '@BevanDufty', 'Also', '@GenesisCali', '@Urban_Habitat', '@transform', '@ylinstitute', '@SVILC', '@ChoiceinAging', '@TheCILOfficial', '@BikeEastBay', '@bikesv', '@planetacterra', '']","['err', 'gross', 'ill', 'in', 'nag', 'the']","['art', 'as', 'choice', 'for', 'in', 'nice', 'of', 'officia', 'on', 'tact', 'the', 'transform', 'use', 'will']",13.979020979020978
659,3,NEW blog by @alevin: Advocates are speaking up about how the region's unified wayfinding and mapping project must meet the needs of people with disabilities: https://t.co/pq5tRaUU6T ,2022-07-25 17:18:00,365.0,26.0,0.0712328767123287,2.0,[['@alevin:']],7.0,1.0,10.0,"['a', 'ab', 'about', 'ad', 'al', 'an', 'and', 'ap', 'ar', 'are', 'at', 'au', 'ay', 'b', 'bi', 'bl', 'by', 'c', 'ca', 'co', 'ct', 'd', 'di', 'ds', 'e', 'ea', 'ec', 'ed', 'ee', 'eg', 'eo', 'es', 'et', 'ev', 'f', 'fi', 'find', 'g', 'gi', 'h', 'he', 'ho', 'how', 'http', 'i', 'ie', 'if', 'il', 'in', 'io', 'is', 'it', 'j', 'k', 'l', 'le', 'lo', 'm', 'ma', 'me', 'mu', 'must', 'n', 'nd', 'ne', 'need', 'needs', 'new', 'ng', 'ni', 'o', 'oc', 'of', 'og', 'oj', 'on', 'op', 'ou', 'out', 'ow', 'p', 'pe', 'pi', 'pl', 'pp', 'pq', 'pr', 'ps', 'q', 'r', 'ra', 're', 'ro', 's', 'sa', 'sp', 'st', 't', 'te', 'th', 'the', 'ti', 'tp', 'tr', 'tt', 'u', 'un', 'up', 'us', 'ut', 'v', 'vo', 'w', 'wa', 'way', 'wi', 'with', 'y']",https://t.co/pq5tRaUU6T,"['NEW', 'blog', 'by', '@alevin:', 'Advocates', 'are', 'speaking', 'up', 'about', 'how', 'the', ""region's"", 'unified', 'wayfinding', 'and', 'mapping', 'project', 'must', 'meet', 'the', 'needs', 'of', 'people', 'with', 'disabilities:', 'https://t.co/pq5tRaUU6T', '']","['ding', 'in', 'the']","['how', 'in', 'must', 'need', 'new', 'of', 'on', 'peak', 'pro', 'the', 'unified', 'up', 'way', 'wit', 'with']",14.983516483516484
660,4,"🚨 TODAY at noon PT: Don't miss this exciting (and free) lunchtime chat with our policy director Ian Griffiths @icgee, hosted by @LWVBayArea!   https://t.co/p3Ra7iZGbv ",2022-07-21 17:19:00,248.0,8.0,0.032258064516129,0.0,"[['@icgee,'], ['@LWVBayArea!']]",4.0,0.0,1.0,"['a', 'an', 'and', 'ar', 'are', 'at', 'ay', 'b', 'ba', 'by', 'c', 'cg', 'ch', 'ci', 'cit', 'co', 'ct', 'cy', 'd', 'da', 'di', 'do', 'don', ""don't"", 'e', 'ea', 'ec', 'ed', 'ee', 'ex', 'f', 'ff', 'fi', 'fr', 'g', 'ge', 'gr', 'h', 'hi', 'his', 'ho', 'hs', 'http', 'i', 'ia', 'ic', 'if', 'im', 'in', 'ir', 'is', 'it', 'iz', 'l', 'm', 'me', 'miss', 'n', 'nc', 'nd', 'ng', 'no', 'o', 'od', 'ol', 'on', 'oo', 'or', 'os', 'ou', 'our', 'p', 'p3', 'po', 'ps', 'pt', 'r', 'ra', 're', 'ri', 's', 'ss', 'st', 't', 'te', 'th', 'this', 'ti', 'to', 'tp', 'tt', 'u', 'un', 'ur', 'v', 'w', 'wi', 'with', 'x', 'y', 'z']",https://t.co/p3Ra7iZGbv,"['🚨', 'TODAY', 'at', 'noon', 'PT:', ""Don't"", 'miss', 'this', 'exciting', '(and', 'free)', 'lunchtime', 'chat', 'with', 'our', 'policy', 'director', 'Ian', 'Griffiths', '@icgee,', 'hosted', 'by', '@LWVBayArea!', '', '', 'https://t.co/p3Ra7iZGbv', '']","['dire', ""don't"", 'in', 'ire', 'miss', 'no']","['da', 'direct', 'exciting', 'fit', 'free', 'host', 'in', 'miss', 'on', 'today', 'wit', 'with', 'yare']",12.964071856287426
