,Unnamed: 0,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,tweet words,links,replies_sentance,Negative words,Positive words,Sentiment Score,hour,minute,day
1772,10,"California needs to change how it funds transportation to reflect its priorities of saving transit, promoting active modes, and helping low income communities most in need of at this time.   https://t.co/8KtSJUCQje ",2020-05-20 18:09:00,2501.0,60.0,0.0239904038384646,7.0,[],17.0,2.0,11.0,"['california', 'needs', 'to', 'change', 'how', 'it', 'funds', 'transportation', 'to', 'reflect', 'its', 'priorities', 'of', 'saving', 'transit,', 'promoting', 'active', 'modes,', 'and', 'helping', 'low', 'income', 'communities', 'most', 'in', 'need', 'of', 'at', 'this', 'time.', 'https://t.co/8ktsjucqje']",https://t.co/8KtSJUCQje,"['California', 'needs', 'to', 'change', 'how', 'it', 'funds', 'transportation', 'to', 'reflect', 'its', 'priorities', 'of', 'saving', 'transit,', 'promoting', 'active', 'modes,', 'and', 'helping', 'low', 'income', 'communities', 'most', 'in', 'need', 'of', 'at', 'this', 'time.', '', '', 'https://t.co/8KtSJUCQje', '']","['hang', 'in']","['active', 'change', 'for', 'fun', 'hang', 'help', 'helping', 'how', 'in', 'income', 'most', 'need', 'of', 'on', 'prior', 'pro', 'saving', 'sport']",0.07441860465116279,18,9,3
1773,11,"Concerned about the future of rail service in the Bay Area? This Friday, May 22 at 12pm, join @alevin and @icgee of Friends of Caltrain &amp; @seamlessbayarea - and @Caltrain staff - for a webinar about how Caltrain can survive today's crisis &amp; better serve riders 👇 https://t.co/nJvCcVJV2a ",2020-05-18 17:32:00,3673.0,67.0,0.0182412197114075,7.0,"[['@alevin'], ['@icgee'], ['@seamlessbayarea'], ['@Caltrain']]",9.0,13.0,0.0,"['concerned', 'about', 'the', 'future', 'of', 'rail', 'service', 'in', 'the', 'bay', 'area?', 'this', 'friday,', 'may', 'at', '12pm,', 'join', '@alevin', 'and', '@icgee', 'of', 'friends', 'of', 'caltrain', '&amp;', '@seamlessbayarea', 'and', '@caltrain', 'staff', 'for', 'a', 'webinar', 'about', 'how', 'caltrain', 'can', 'survive', ""today's"", 'crisis', '&amp;', 'better', 'serve', 'riders', 'https://t.co/njvccvjv2a']",https://t.co/nJvCcVJV2a,"['Concerned', 'about', 'the', 'future', 'of', 'rail', 'service', 'in', 'the', 'Bay', 'Area?', 'This', 'Friday,', 'May', '22', 'at', '12pm,', 'join', '@alevin', 'and', '@icgee', 'of', 'Friends', 'of', 'Caltrain', '&amp;', '@seamlessbayarea', '-', 'and', '@Caltrain', 'staff', '-', 'for', 'a', 'webinar', 'about', 'how', 'Caltrain', 'can', 'survive', ""today's"", 'crisis', '&amp;', 'better', 'serve', 'riders', '👇', 'https://t.co/nJvCcVJV2a', '']","['ail', 'concern', 'concerned', 'crisis', 'in', 'rail', 'the', 'vice']","['bet', 'better', 'can', 'da', 'for', 'friend', 'how', 'in', 'of', 'on', 'seamless', 'serve', 'service', 'survive', 'the', 'today', 'vive', 'yare']",0.03389830508474577,17,32,1
1774,12,Care about the future of Bay Area transit? Please make a donation to @seamlessbayarea if you can. We're 10% of the way to our goal of reaching 200 new donors this spring. Supporter contributions make all the difference to our lean grassroots org: https://t.co/N7FIk6W5BS https://t.co/W5Crse6Kkn ,2020-05-15 00:05:00,1500.0,35.0,0.0233333333333333,3.0,[['@seamlessbayarea']],6.0,6.0,4.0,"['care', 'about', 'the', 'future', 'of', 'bay', 'area', 'transit?', 'please', 'make', 'a', 'donation', 'to', '@seamlessbayarea', 'if', 'you', 'can.', ""we're"", 'of', 'the', 'way', 'to', 'our', 'goal', 'of', 'reaching', 'new', 'donors', 'this', 'spring.', 'supporter', 'contributions', 'make', 'all', 'the', 'difference', 'to', 'our', 'lean', 'grassroots', 'org:', 'https://t.co/n7fik6w5bs', 'https://t.co/w5crse6kkn']","https://t.co/N7FIk6W5BS, https://t.co/W5Crse6Kkn","['Care', 'about', 'the', 'future', 'of', 'Bay', 'Area', 'transit?', 'Please', 'make', 'a', 'donation', 'to', '@seamlessbayarea', 'if', 'you', 'can.', ""We're"", '10%', 'of', 'the', 'way', 'to', 'our', 'goal', 'of', 'reaching', '200', 'new', 'donors', 'this', 'spring.', 'Supporter', 'contributions', 'make', 'all', 'the', 'difference', 'to', 'our', 'lean', 'grassroots', 'org:', 'https://t.co/N7FIk6W5BS', 'https://t.co/W5Crse6Kkn', '']","['aching', 'in', 'no', 'plea', 'pleas', 'the']","['all', 'as', 'can', 'care', 'contribution', 'donation', 'ease', 'go', 'in', 'lean', 'make', 'new', 'of', 'on', 'plea', 'please', 'seamless', 'sup', 'support', 'supporter', 'the', 'up', 'way', 'yare', 'yo', 'you']",0.06779661016949153,0,5,5
1775,13,"""We have proven in the last couple of months, with decisions by political leaders, mayors, county health officials that as a region, we can make decisions that will move us forward."" - Asm. @DavidChiu ",2020-05-14 19:43:00,703.0,4.0,0.0056899004267425,0.0,[['@DavidChiu']],2.0,1.0,0.0,"['""we', 'have', 'proven', 'in', 'the', 'last', 'couple', 'of', 'months,', 'with', 'decisions', 'by', 'political', 'leaders,', 'mayors,', 'county', 'health', 'officials', 'that', 'as', 'a', 'region,', 'we', 'can', 'make', 'decisions', 'that', 'will', 'move', 'us', 'forward.""', 'asm.', '@davidchiu']",,"['""We', 'have', 'proven', 'in', 'the', 'last', 'couple', 'of', 'months,', 'with', 'decisions', 'by', 'political', 'leaders,', 'mayors,', 'county', 'health', 'officials', 'that', 'as', 'a', 'region,', 'we', 'can', 'make', 'decisions', 'that', 'will', 'move', 'us', 'forward.""', '-', 'Asm.', '@DavidChiu', '']","['ill', 'in', 'the']","['as', 'avid', 'can', 'da', 'for', 'forward', 'have', 'heal', 'health', 'in', 'lead', 'leader', 'make', 'move', 'of', 'officia', 'on', 'pro', 'proven', 'the', 'up', 'will', 'wit', 'with', 'yo']",0.10945273631840796,19,43,4
1776,14,".@DavidChiu sounding an optimistic note on the future of transit in SF, and life in the city after COVID: ""If we do this right we can find the phoenix in the ashes ... San Francisco burned down in an earthquake in 1906. We can figure out how to rise again."" ",2020-05-14 19:43:00,934.0,7.0,0.0074946466809421,0.0,[['@DavidChiu']],4.0,0.0,0.0,"['.@davidchiu', 'sounding', 'an', 'optimistic', 'note', 'on', 'the', 'future', 'of', 'transit', 'in', 'sf,', 'and', 'life', 'in', 'the', 'city', 'after', 'covid:', '""if', 'we', 'do', 'this', 'right', 'we', 'can', 'find', 'the', 'phoenix', 'in', 'the', 'ashes', 'san', 'francisco', 'burned', 'down', 'in', 'an', 'earthquake', 'in', 'we', 'can', 'figure', 'out', 'how', 'to', 'rise', 'again.""']",,"['.@DavidChiu', 'sounding', 'an', 'optimistic', 'note', 'on', 'the', 'future', 'of', 'transit', 'in', 'SF,', 'and', 'life', 'in', 'the', 'city', 'after', 'COVID:', '""If', 'we', 'do', 'this', 'right', 'we', 'can', 'find', 'the', 'phoenix', 'in', 'the', 'ashes', '...', 'San', 'Francisco', 'burned', 'down', 'in', 'an', 'earthquake', 'in', '1906.', 'We', 'can', 'figure', 'out', 'how', 'to', 'rise', 'again.""', '']","['burn', 'burned', 'ding', 'down', 'in', 'mist', 'no', 'not', 'the']","['art', 'as', 'avid', 'can', 'da', 'ear', 'gain', 'how', 'in', 'life', 'note', 'of', 'on', 'optimistic', 'right', 'rise', 'sound', 'the']",0.03488372093023256,19,43,4
1777,15,Asm. Chiu applauds @MTCBATA for creating a new Blue Ribbon Task Force that will focus on transit recovery and integration. Read more about the task force here: https://t.co/IYr72UbTNW ,2020-05-14 19:43:00,472.0,25.0,0.0529661016949152,0.0,[['@MTCBATA']],5.0,4.0,8.0,"['asm.', 'chiu', 'applauds', '@mtcbata', 'for', 'creating', 'a', 'new', 'blue', 'ribbon', 'task', 'force', 'that', 'will', 'focus', 'on', 'transit', 'recovery', 'and', 'integration.', 'read', 'more', 'about', 'the', 'task', 'force', 'here:', 'https://t.co/iyr72ubtnw']",https://t.co/IYr72UbTNW,"['Asm.', 'Chiu', 'applauds', '@MTCBATA', 'for', 'creating', 'a', 'new', 'Blue', 'Ribbon', 'Task', 'Force', 'that', 'will', 'focus', 'on', 'transit', 'recovery', 'and', 'integration.', 'Read', 'more', 'about', 'the', 'task', 'force', 'here:', 'https://t.co/IYr72UbTNW', '']","['ill', 'in', 'the']","['applaud', 'as', 'focus', 'for', 'force', 'in', 'laud', 'more', 'new', 'on', 'over', 'recover', 'recovery', 'the', 'very', 'will']",0.07065217391304347,19,43,4
1778,16,"""We need to figure out how to get people back on transit. We will use best practices from around the world to do that,"" says @DavidChiu ",2020-05-14 19:43:00,393.0,7.0,0.0178117048346055,0.0,[['@DavidChiu']],6.0,0.0,0.0,"['""we', 'need', 'to', 'figure', 'out', 'how', 'to', 'get', 'people', 'back', 'on', 'transit.', 'we', 'will', 'use', 'best', 'practices', 'from', 'around', 'the', 'world', 'to', 'do', 'that,""', 'says', '@davidchiu']",,"['""We', 'need', 'to', 'figure', 'out', 'how', 'to', 'get', 'people', 'back', 'on', 'transit.', 'We', 'will', 'use', 'best', 'practices', 'from', 'around', 'the', 'world', 'to', 'do', 'that,""', 'says', '@DavidChiu', '']","['ill', 'the']","['avid', 'back', 'best', 'da', 'how', 'need', 'on', 'practice', 'round', 'say', 'the', 'use', 'will']",0.08088235294117646,19,43,4
1779,17,"""The worst thing we could do right now is talk about rebuilding our transit system in the exact same way, with the same problems that pre-dated this crisis ... We need to get everyone working on the same page."" Asm. @DavidChiu on @seamlessbayarea's transit webinar just now👏 ",2020-05-14 19:43:00,6477.0,199.0,0.0307241006638876,12.0,"[['@DavidChiu'], [""@seamlessbayarea's""]]",50.0,18.0,0.0,"['""the', 'worst', 'thing', 'we', 'could', 'do', 'right', 'now', 'is', 'talk', 'about', 'rebuilding', 'our', 'transit', 'system', 'in', 'the', 'exact', 'same', 'way,', 'with', 'the', 'same', 'problems', 'that', 'pre-dated', 'this', 'crisis', 'we', 'need', 'to', 'get', 'everyone', 'working', 'on', 'the', 'same', 'page.""', 'asm.', '@davidchiu', 'on', ""@seamlessbayarea's"", 'transit', 'webinar', 'just', 'now👏']",,"['""The', 'worst', 'thing', 'we', 'could', 'do', 'right', 'now', 'is', 'talk', 'about', 'rebuilding', 'our', 'transit', 'system', 'in', 'the', 'exact', 'same', 'way,', 'with', 'the', 'same', 'problems', 'that', 'pre-dated', 'this', 'crisis', '...', 'We', 'need', 'to', 'get', 'everyone', 'working', 'on', 'the', 'same', 'page.""', 'Asm.', '@DavidChiu', 'on', ""@seamlessbayarea's"", 'transit', 'webinar', 'just', 'now👏', '']","['crisis', 'ding', 'in', 'no', 'problem', 'problems', 'the', 'worst']","['as', 'avid', 'build', 'could', 'da', 'exact', 'in', 'just', 'need', 'now', 'on', 'pro', 'right', 'seamless', 'the', 'very', 'way', 'wit', 'with', 'work', 'yare', 'yo']",0.05090909090909091,19,43,4
1780,18,Can't wait! 🎉 Still time to RSVP 👇 https://t.co/TYuavaKwUY ,2020-05-14 02:28:00,1114.0,5.0,0.0044883303411131,1.0,[],3.0,0.0,0.0,"[""can't"", 'wait!', 'still', 'time', 'to', 'rsvp', 'https://t.co/tyuavakwuy']",https://t.co/TYuavaKwUY,"[""Can't"", 'wait!', '🎉', 'Still', 'time', 'to', 'RSVP', '👇', 'https://t.co/TYuavaKwUY', '']","[""can't"", 'ill']","['can', 'still']",0.0,2,28,4
1781,19,"The time is now: urge congress to fund transit in the next federal spending package. Without more funding, transit may experience deep and permanent cuts that will set our region back by decades. Use our tool - 228 letters sent so far, let's get to 1000! https://t.co/eQRJFcCO1F https://t.co/6sMCgj8ks7 ",2020-05-12 18:29:00,1525.0,26.0,0.0170491803278688,4.0,[],6.0,0.0,7.0,"['the', 'time', 'is', 'now:', 'urge', 'congress', 'to', 'fund', 'transit', 'in', 'the', 'next', 'federal', 'spending', 'package.', 'without', 'more', 'funding,', 'transit', 'may', 'experience', 'deep', 'and', 'permanent', 'cuts', 'that', 'will', 'set', 'our', 'region', 'back', 'by', 'decades.', 'use', 'our', 'tool', 'letters', 'sent', 'so', 'far,', ""let's"", 'get', 'to', 'https://t.co/eqrjfcco1f', 'https://t.co/6smcgj8ks7']","https://t.co/eQRJFcCO1F, https://t.co/6sMCgj8ks7","['The', 'time', 'is', 'now:', 'urge', 'congress', 'to', 'fund', 'transit', 'in', 'the', 'next', 'federal', 'spending', 'package.', 'Without', 'more', 'funding,', 'transit', 'may', 'experience', 'deep', 'and', 'permanent', 'cuts', 'that', 'will', 'set', 'our', 'region', 'back', 'by', 'decades.', 'Use', 'our', 'tool', '-', '228', 'letters', 'sent', 'so', 'far,', ""let's"", 'get', 'to', '1000!', 'https://t.co/eQRJFcCO1F', 'https://t.co/6sMCgj8ks7', '']","['ding', 'ill', 'in', 'no', 'the']","['back', 'deep', 'fun', 'in', 'more', 'next', 'now', 'on', 'permanent', 'set', 'the', 'use', 'will', 'wit', 'with']",0.03300330033003301,18,29,2
1782,20,"“The voices of advocates and riders are especially important right now to get our transit agencies to work together to make it through this crisis with a functioning system,” @alevin @StreetsblogSF https://t.co/a8MWNeuqHd ",2020-05-11 23:53:00,1852.0,23.0,0.0124190064794816,2.0,"[['@alevin'], ['@StreetsblogSF']]",7.0,3.0,0.0,"['“the', 'voices', 'of', 'advocates', 'and', 'riders', 'are', 'especially', 'important', 'right', 'now', 'to', 'get', 'our', 'transit', 'agencies', 'to', 'work', 'together', 'to', 'make', 'it', 'through', 'this', 'crisis', 'with', 'a', 'functioning', 'system,”', '@alevin', '@streetsblogsf', 'https://t.co/a8mwneuqhd']",https://t.co/a8MWNeuqHd,"['“The', 'voices', 'of', 'advocates', 'and', 'riders', 'are', 'especially', 'important', 'right', 'now', 'to', 'get', 'our', 'transit', 'agencies', 'to', 'work', 'together', 'to', 'make', 'it', 'through', 'this', 'crisis', 'with', 'a', 'functioning', 'system,”', '@alevin', '@StreetsblogSF', 'https://t.co/a8MWNeuqHd', '']","['crisis', 'in', 'no', 'rough', 'the', 'ugh']","['all', 'especial', 'fun', 'important', 'in', 'make', 'now', 'of', 'on', 'right', 'special', 'specially', 'the', 'together', 'wit', 'with', 'work']",0.04954954954954954,23,53,1
1783,21,"Every day, Seamless Bay Area advocates for a more integrated, accessible transit system that puts riders first. Believe in our vision? Consider supporting us with a donation. Your contribution will help shape the future of Bay Area transit: https://t.co/tJtWciPq5A https://t.co/3WmGwJW7Ec ",2020-05-11 21:25:00,911.0,7.0,0.0076838638858397,1.0,[],0.0,0.0,1.0,"['every', 'day,', 'seamless', 'bay', 'area', 'advocates', 'for', 'a', 'more', 'integrated,', 'accessible', 'transit', 'system', 'that', 'puts', 'riders', 'first.', 'believe', 'in', 'our', 'vision?', 'consider', 'supporting', 'us', 'with', 'a', 'donation.', 'your', 'contribution', 'will', 'help', 'shape', 'the', 'future', 'of', 'bay', 'area', 'transit:', 'https://t.co/tjtwcipq5a', 'https://t.co/3wmgwjw7ec']","https://t.co/tJtWciPq5A, https://t.co/3WmGwJW7Ec","['Every', 'day,', 'Seamless', 'Bay', 'Area', 'advocates', 'for', 'a', 'more', 'integrated,', 'accessible', 'transit', 'system', 'that', 'puts', 'riders', 'first.', 'Believe', 'in', 'our', 'vision?', 'Consider', 'supporting', 'us', 'with', 'a', 'donation.', 'Your', 'contribution', 'will', 'help', 'shape', 'the', 'future', 'of', 'Bay', 'Area', 'transit:', 'https://t.co/tJtWciPq5A', 'https://t.co/3WmGwJW7Ec', '']","['belie', 'cons', 'grate', 'ill', 'in', 'lie', 'the']","['believe', 'consider', 'contribution', 'da', 'donation', 'first', 'for', 'help', 'in', 'integrate', 'integrated', 'more', 'of', 'on', 'seamless', 'shape', 'sup', 'support', 'supporting', 'the', 'up', 'very', 'vision', 'will', 'wit', 'with', 'yo', 'you']",0.0726643598615917,21,25,1
1784,22,"Update: We have learned that the vote in Congress may not  occur until next week, but letters and phone calls are still very much needed NOW to ensure transit funding is included. ",2020-05-07 23:08:00,855.0,9.0,0.0105263157894736,0.0,[],4.0,1.0,0.0,"['update:', 'we', 'have', 'learned', 'that', 'the', 'vote', 'in', 'congress', 'may', 'not', 'occur', 'until', 'next', 'week,', 'but', 'letters', 'and', 'phone', 'calls', 'are', 'still', 'very', 'much', 'needed', 'now', 'to', 'ensure', 'transit', 'funding', 'is', 'included.']",,"['Update:', 'We', 'have', 'learned', 'that', 'the', 'vote', 'in', 'Congress', 'may', 'not', '', 'occur', 'until', 'next', 'week,', 'but', 'letters', 'and', 'phone', 'calls', 'are', 'still', 'very', 'much', 'needed', 'NOW', 'to', 'ensure', 'transit', 'funding', 'is', 'included.', '']","['ding', 'ill', 'in', 'no', 'not', 'the']","['all', 'da', 'ear', 'earn', 'ensure', 'fun', 'have', 'hone', 'in', 'include', 'learn', 'learned', 'much', 'need', 'needed', 'next', 'now', 'occur', 'on', 'still', 'sure', 'the', 'up', 'very']",0.1,23,8,4
1785,23,TODAY is the day to contact your Congressional reps &amp; urge them to include transit funding in the latest stimulus bill. We've made it easy to reach out - just fill in your information &amp; customize our sample letter here: https://t.co/FXesFMfQiS ,2020-05-07 21:08:00,3087.0,132.0,0.042759961127308,16.0,[],18.0,7.0,57.0,"['today', 'is', 'the', 'day', 'to', 'contact', 'your', 'congressional', 'reps', '&amp;', 'urge', 'them', 'to', 'include', 'transit', 'funding', 'in', 'the', 'latest', 'stimulus', 'bill.', ""we've"", 'made', 'it', 'easy', 'to', 'reach', 'out', 'just', 'fill', 'in', 'your', 'information', '&amp;', 'customize', 'our', 'sample', 'letter', 'here:', 'https://t.co/fxesfmfqis']",https://t.co/FXesFMfQiS,"['TODAY', 'is', 'the', 'day', 'to', 'contact', 'your', 'Congressional', 'reps', '&amp;', 'urge', 'them', 'to', 'include', 'transit', 'funding', 'in', 'the', 'latest', 'stimulus', 'bill.', ""We've"", 'made', 'it', 'easy', 'to', 'reach', 'out', '-', 'just', 'fill', 'in', 'your', 'information', '&amp;', 'customize', 'our', 'sample', 'letter', 'here:', 'https://t.co/FXesFMfQiS', '']","['ding', 'ill', 'in', 'mad', 'the']","['as', 'da', 'easy', 'for', 'fun', 'in', 'include', 'inform', 'just', 'made', 'on', 'stimulus', 'tact', 'the', 'today', 'yo', 'you']",0.047619047619047616,21,8,4
1786,24,"🚨We just learned that Congress is expected to vote tomorrow, May 8, on another emergency package that may include funding for transit &amp; transportation. Without add'l federal funds, the Bay Area could be forced to shut down large portions of our transit system indefinitely🚨 ",2020-05-07 21:08:00,9113.0,354.0,0.038845605179414,19.0,[],42.0,12.0,0.0,"['🚨we', 'just', 'learned', 'that', 'congress', 'is', 'expected', 'to', 'vote', 'tomorrow,', 'may', 'on', 'another', 'emergency', 'package', 'that', 'may', 'include', 'funding', 'for', 'transit', '&amp;', 'transportation.', 'without', ""add'l"", 'federal', 'funds,', 'the', 'bay', 'area', 'could', 'be', 'forced', 'to', 'shut', 'down', 'large', 'portions', 'of', 'our', 'transit', 'system', 'indefinitely🚨']",,"['🚨We', 'just', 'learned', 'that', 'Congress', 'is', 'expected', 'to', 'vote', 'tomorrow,', 'May', '8,', 'on', 'another', 'emergency', 'package', 'that', 'may', 'include', 'funding', 'for', 'transit', '&amp;', 'transportation.', 'Without', ""add'l"", 'federal', 'funds,', 'the', 'Bay', 'Area', 'could', 'be', 'forced', 'to', 'shut', 'down', 'large', 'portions', 'of', 'our', 'transit', 'system', 'indefinitely🚨', '']","['ding', 'down', 'emergency', 'in', 'no', 'not', 'the']","['add', 'could', 'definite', 'ear', 'earn', 'for', 'force', 'fun', 'in', 'include', 'just', 'large', 'learn', 'learned', 'of', 'on', 'sport', 'the', 'wit', 'with']",0.046762589928057555,21,8,4
1787,25,"If you have the means to do so, we ask for your support to make our shared vision a reality. Any contribution, from the cost of a single ticket, a monthly pass, or a fraction of a stimulus check, will support our advocacy &amp; help rebuild our transit network https://t.co/6sY17A4j3t https://t.co/ATBKtPIQpc ",2020-05-07 15:16:00,689.0,23.0,0.0333817126269956,3.0,[],4.0,0.0,9.0,"['if', 'you', 'have', 'the', 'means', 'to', 'do', 'so,', 'we', 'ask', 'for', 'your', 'support', 'to', 'make', 'our', 'shared', 'vision', 'a', 'reality.', 'any', 'contribution,', 'from', 'the', 'cost', 'of', 'a', 'single', 'ticket,', 'a', 'monthly', 'pass,', 'or', 'a', 'fraction', 'of', 'a', 'stimulus', 'check,', 'will', 'support', 'our', 'advocacy', '&amp;', 'help', 'rebuild', 'our', 'transit', 'network', 'https://t.co/6sy17a4j3t', 'https://t.co/atbktpiqpc']","https://t.co/6sY17A4j3t, https://t.co/ATBKtPIQpc","['If', 'you', 'have', 'the', 'means', 'to', 'do', 'so,', 'we', 'ask', 'for', 'your', 'support', 'to', 'make', 'our', 'shared', 'vision', 'a', 'reality.', 'Any', 'contribution,', 'from', 'the', 'cost', 'of', 'a', 'single', 'ticket,', 'a', 'monthly', 'pass,', 'or', 'a', 'fraction', 'of', 'a', 'stimulus', 'check,', 'will', 'support', 'our', 'advocacy', '&amp;', 'help', 'rebuild', 'our', 'transit', 'network', 'https://t.co/6sY17A4j3t', 'https://t.co/ATBKtPIQpc', '']","['heck', 'ill', 'in', 'mean', 'sin', 'the']","['action', 'as', 'build', 'contribution', 'for', 'hare', 'have', 'help', 'in', 'make', 'of', 'on', 'real', 'reality', 'share', 'stimulus', 'sup', 'support', 'the', 'up', 'vision', 'will', 'work', 'yo', 'you']",0.061488673139158574,15,16,4
